,Dangerous,Location_x,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,humidity,precipMM,pressure,tempC,winddirDegree,windspeedKmph,maxtempC_1,mintempC_1,totalSnow_cm_1,sunHour_1,uvIndex_1,maxtempC_2,mintempC_2,totalSnow_cm_2,sunHour_2,uvIndex_2,maxtempC_3,mintempC_3,totalSnow_cm_3,sunHour_3,uvIndex_3
612,False,1,-2,-8,0.3,8.2,1,-4,-8,-3,-8,23,92,0.4,1018,-2,213,13,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0,-2.0,-18.0,0.0,9.6,2.0
613,False,1,-2,-8,0.3,8.2,1,-4,-8,-3,-8,23,92,0.4,1018,-2,213,13,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0,-2.0,-18.0,0.0,9.6,2.0
614,False,1,-2,-8,0.3,8.2,1,-4,-8,-3,-8,23,92,0.4,1018,-2,213,13,-1.0,-5.0,0.3,4.8,1.0,-1.0,-7.0,0.0,9.7,2.0,-2.0,-18.0,0.0,9.6,2.0
615,False,1,-3,-13,0.2,4.8,2,-8,-10,-7,-10,12,95,0.3,1014,-3,211,7,-5.0,-14.0,0.1,9.6,1.0,1.0,-4.0,0.3,4.8,1.0,3.0,-3.0,0.0,9.6,2.0
616,True,0,-2,-13,0.0,9.6,2,-10,-13,-8,-13,20,85,0.1,1014,-2,318,11,-1.0,-13.0,1.2,8.7,2.0,1.0,-7.0,0.0,8.7,2.0,3.0,-8.0,0.0,8.7,2.0
617,True,2,-3,-9,0.7,9.7,2,-7,-12,-6,-12,28,94,0.8,1012,-3,57,17,1.0,-5.0,1.4,8.2,2.0,5.0,-4.0,0.7,8.2,2.0,5.0,-3.0,0.0,9.8,2.0
618,False,1,-5,-14,0.1,9.6,1,-9,-11,-8,-11,10,94,0.1,1018,-5,275,6,1.0,-4.0,0.3,4.8,1.0,3.0,-3.0,0.0,9.6,2.0,3.0,-9.0,0.0,9.6,2.0
619,False,1,-5,-14,0.1,9.6,1,-9,-11,-8,-11,10,94,0.1,1018,-5,275,6,1.0,-4.0,0.3,4.8,1.0,3.0,-3.0,0.0,9.6,2.0,3.0,-9.0,0.0,9.6,2.0
620,False,3,3,-3,0.1,9.7,2,-4,-4,0,-4,30,73,0.2,1008,3,164,15,4.0,-4.0,0.0,9.7,2.0,4.0,-6.0,0.0,9.7,2.0,4.0,-6.0,0.0,9.7,2.0
621,True,1,1,-4,0.3,4.8,1,-2,-3,-1,-3,13,94,0.4,1008,1,236,8,3.0,-3.0,0.0,9.6,2.0,3.0,-9.0,0.0,9.6,2.0,2.0,-10.0,0.0,9.6,2.0
622,False,1,1,-4,0.3,4.8,1,-2,-3,-1,-3,13,94,0.4,1008,1,236,8,3.0,-3.0,0.0,9.6,2.0,3.0,-9.0,0.0,9.6,2.0,2.0,-10.0,0.0,9.6,2.0
623,False,0,-1,-13,1.2,8.7,2,-8,-10,-7,-10,14,89,1.4,1007,-1,195,8,1.0,-7.0,0.0,8.7,2.0,3.0,-8.0,0.0,8.7,2.0,4.0,-8.0,0.0,8.7,2.0
624,False,1,-2,-18,0.0,9.6,1,-12,-14,-12,-14,8,94,0.0,1038,-2,158,5,-4.0,-17.0,0.0,9.6,2.0,-1.0,-13.0,0.0,9.6,2.0,-3.0,-16.0,0.0,9.6,2.0
625,False,1,-12,-25,0.0,9.6,1,-19,-22,-18,-22,10,91,0.1,1040,-12,237,6,-10.0,-22.0,0.3,9.6,1.0,-7.0,-14.0,0.1,4.8,1.0,-10.0,-24.0,0.0,9.6,2.0
626,True,1,-10,-22,0.3,9.6,1,-16,-19,-15,-19,13,92,0.4,1026,-10,258,8,-7.0,-14.0,0.1,4.8,1.0,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0
627,False,1,-10,-22,0.3,9.6,1,-16,-19,-15,-19,13,92,0.4,1026,-10,258,8,-7.0,-14.0,0.1,4.8,1.0,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0
628,True,1,-10,-22,0.3,9.6,1,-16,-19,-15,-19,13,92,0.4,1026,-10,258,8,-7.0,-14.0,0.1,4.8,1.0,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0
629,True,1,-10,-22,0.3,9.6,1,-16,-19,-15,-19,13,92,0.4,1026,-10,258,8,-7.0,-14.0,0.1,4.8,1.0,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0
630,True,2,-10,-19,0.0,9.8,2,-16,-21,-15,-21,20,88,0.0,1023,-10,318,11,-6.0,-11.0,5.6,4.9,1.0,-8.0,-18.0,0.0,9.8,2.0,-10.0,-16.0,0.0,9.8,2.0
631,False,1,-7,-14,0.1,4.8,1,-11,-17,-10,-17,27,91,0.1,1016,-7,163,15,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0,-10.0,-27.0,0.2,9.7,2.0
632,False,1,-7,-14,0.1,4.8,1,-11,-17,-10,-17,27,91,0.1,1016,-7,163,15,-10.0,-24.0,0.0,9.6,2.0,-11.0,-27.0,0.0,9.7,1.0,-10.0,-27.0,0.2,9.7,2.0
633,False,3,-4,-10,0.0,9.8,2,-10,-14,-7,-14,31,78,1.1,1017,-4,173,21,-7.0,-14.0,0.0,9.8,2.0,-7.0,-14.0,0.0,9.8,2.0,2.0,-12.0,3.1,9.8,2.0
634,False,4,-7,-14,0.0,9.7,2,-16,-18,-12,-18,27,71,0.0,1027,-7,172,15,-8.0,-15.0,0.0,9.7,2.0,-7.0,-14.0,0.0,9.7,2.0,6.0,-7.0,1.9,4.8,2.0
635,False,3,-7,-14,0.0,9.8,2,-15,-16,-12,-16,12,80,0.0,1022,-7,139,6,2.0,-12.0,3.1,9.8,2.0,6.0,0.0,0.0,9.8,2.0,7.0,-1.0,0.0,9.8,2.0
636,False,4,-8,-15,0.0,9.7,2,-18,-15,-13,-15,7,65,0.0,1026,-8,196,4,-7.0,-14.0,0.0,9.7,2.0,6.0,-7.0,1.9,4.8,2.0,12.0,3.0,0.0,6.5,2.0
637,True,1,-10,-27,0.2,9.7,2,-18,-21,-17,-21,13,90,0.3,1022,-10,303,8,3.0,-11.0,1.9,4.8,1.0,8.0,0.0,0.0,6.5,1.0,6.0,-2.0,0.0,9.7,2.0
638,True,1,3,-11,1.9,4.8,1,-6,-9,-5,-9,15,89,2.5,1009,3,311,11,8.0,0.0,0.0,6.5,1.0,6.0,-2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0
639,False,1,3,-11,1.9,4.8,1,-6,-9,-5,-9,15,89,2.5,1009,3,311,11,8.0,0.0,0.0,6.5,1.0,6.0,-2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0
640,False,1,3,-11,1.9,4.8,1,-6,-9,-5,-9,15,89,2.5,1009,3,311,11,8.0,0.0,0.0,6.5,1.0,6.0,-2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0
641,True,1,3,-11,1.9,4.8,1,-6,-9,-5,-9,15,89,2.5,1009,3,311,11,8.0,0.0,0.0,6.5,1.0,6.0,-2.0,0.0,9.7,2.0,6.0,-2.0,0.0,9.7,2.0
642,True,1,3,-5,0.0,9.8,2,-3,-3,-1,-3,10,87,0.1,1023,3,183,5,5.0,-5.0,0.0,9.8,1.0,3.0,-4.0,0.0,9.8,2.0,2.0,-2.0,0.1,6.6,1.0
643,False,1,5,-3,0.1,9.9,2,-3,-1,0,-1,11,80,0.1,1015,5,229,6,0.0,-6.0,0.2,5.0,1.0,2.0,-8.0,0.2,8.3,2.0,9.0,-2.0,0.0,9.9,2.0
644,False,1,5,-3,0.1,9.9,2,-3,-1,0,-1,11,80,0.1,1015,5,229,6,0.0,-6.0,0.2,5.0,1.0,2.0,-8.0,0.2,8.3,2.0,9.0,-2.0,0.0,9.9,2.0
645,False,1,5,-3,0.1,9.9,2,-3,-1,0,-1,11,80,0.1,1015,5,229,6,0.0,-6.0,0.2,5.0,1.0,2.0,-8.0,0.2,8.3,2.0,9.0,-2.0,0.0,9.9,2.0
646,False,4,6,-2,0.1,6.6,1,-3,-1,2,-1,23,72,0.4,1005,6,210,13,5.0,-3.0,0.0,10.0,2.0,11.0,2.0,0.0,10.0,3.0,14.0,6.0,0.0,10.0,3.0
647,True,1,6,-5,0.0,10.1,2,-8,-3,-1,-3,16,58,0.0,1029,6,181,9,0.0,-8.0,0.0,10.0,2.0,0.0,-6.0,0.0,8.3,1.0,4.0,-5.0,0.1,10.0,2.0
648,False,1,6,0,0.0,10.7,2,-2,1,3,1,12,70,0.2,1009,6,178,8,14.0,4.0,0.0,10.0,3.0,16.0,4.0,0.0,10.8,3.0,15.0,1.0,0.0,10.8,3.0
649,False,1,6,0,0.0,10.7,2,-2,1,3,1,12,70,0.2,1009,6,178,8,14.0,4.0,0.0,10.0,3.0,16.0,4.0,0.0,10.8,3.0,15.0,1.0,0.0,10.8,3.0
650,False,1,6,0,0.0,10.7,2,-2,1,3,1,12,70,0.2,1009,6,178,8,14.0,4.0,0.0,10.0,3.0,16.0,4.0,0.0,10.8,3.0,15.0,1.0,0.0,10.8,3.0
651,False,1,13,1,0.0,11.6,3,-1,6,7,6,11,59,0.1,1015,13,269,8,13.0,3.0,0.0,11.6,2.0,16.0,7.0,0.0,9.4,4.0,22.0,10.0,0.0,11.6,5.0
652,True,1,20,4,0.0,11.6,4,-3,10,11,10,16,41,0.1,1009,20,117,9,18.0,2.0,0.0,11.6,3.0,16.0,-1.0,0.0,11.6,3.0,13.0,-3.0,0.0,11.6,2.0
653,True,1,20,4,0.0,11.6,4,-3,10,11,10,16,41,0.1,1009,20,117,9,18.0,2.0,0.0,11.6,3.0,16.0,-1.0,0.0,11.6,3.0,13.0,-3.0,0.0,11.6,2.0
654,True,1,12,-2,0.0,11.6,2,-2,5,5,5,9,64,0.1,1018,12,193,6,7.0,1.0,0.0,10.4,2.0,7.0,-3.0,0.0,10.4,2.0,4.0,-6.0,0.0,11.6,2.0
655,False,1,12,-2,0.0,11.6,2,-2,5,5,5,9,64,0.1,1018,12,193,6,7.0,1.0,0.0,10.4,2.0,7.0,-3.0,0.0,10.4,2.0,4.0,-6.0,0.0,11.6,2.0
656,False,1,12,-2,0.0,11.6,2,-2,5,5,5,9,64,0.1,1018,12,193,6,7.0,1.0,0.0,10.4,2.0,7.0,-3.0,0.0,10.4,2.0,4.0,-6.0,0.0,11.6,2.0
657,False,1,7,1,0.0,10.4,2,1,1,4,1,14,83,0.3,1017,7,271,9,7.0,-3.0,0.0,10.4,2.0,4.0,-6.0,0.0,11.6,2.0,2.0,-6.0,0.0,11.6,2.0
658,False,1,7,1,0.0,10.4,2,1,1,4,1,14,83,0.3,1017,7,271,9,7.0,-3.0,0.0,10.4,2.0,4.0,-6.0,0.0,11.6,2.0,2.0,-6.0,0.0,11.6,2.0
659,True,4,13,6,0.0,11.6,3,0,6,9,6,23,54,0.9,1018,13,326,17,12.0,3.0,0.0,10.4,3.0,8.0,-1.0,0.0,11.6,2.0,5.0,0.0,0.0,11.6,2.0
660,False,1,7,-1,0.0,10.4,2,1,2,3,2,10,83,0.1,1013,7,218,6,5.0,-8.0,0.0,11.6,2.0,1.0,-6.0,0.6,11.6,2.0,6.0,0.0,0.2,6.5,1.0
661,False,3,2,-11,0.0,11.6,2,-9,-10,-4,-10,25,69,0.0,1020,2,347,18,3.0,-5.0,0.2,10.3,2.0,12.0,4.0,0.0,10.3,3.0,17.0,5.0,0.0,11.6,4.0
662,False,1,1,-6,0.6,11.6,2,-7,-8,-3,-8,22,73,0.7,1016,1,107,16,6.0,0.0,0.2,6.5,1.0,12.0,2.0,0.0,11.6,2.0,11.0,3.0,0.0,11.6,3.0
663,True,1,1,-6,0.6,11.6,2,-7,-8,-3,-8,22,73,0.7,1016,1,107,16,6.0,0.0,0.2,6.5,1.0,12.0,2.0,0.0,11.6,2.0,11.0,3.0,0.0,11.6,3.0
664,False,1,1,-6,0.6,11.6,2,-7,-8,-3,-8,22,73,0.7,1016,1,107,16,6.0,0.0,0.2,6.5,1.0,12.0,2.0,0.0,11.6,2.0,11.0,3.0,0.0,11.6,3.0
665,True,1,10,2,0.0,11.6,3,1,4,6,4,10,74,1.0,1014,10,272,8,11.0,4.0,0.0,11.6,3.0,15.0,2.0,0.0,10.2,3.0,13.0,2.0,0.0,11.6,3.0
666,True,1,-2,-13,0.0,11.6,2,-12,-8,-6,-8,7,67,0.1,1026,-2,178,5,-2.0,-12.0,0.1,11.6,2.0,-3.0,-7.0,0.2,10.2,2.0,4.0,-5.0,0.9,11.6,1.0
667,True,1,-2,-13,0.0,11.6,2,-12,-8,-6,-8,7,67,0.1,1026,-2,178,5,-2.0,-12.0,0.1,11.6,2.0,-3.0,-7.0,0.2,10.2,2.0,4.0,-5.0,0.9,11.6,1.0
668,False,2,-2,-9,0.0,11.6,2,-16,-13,-6,-13,30,49,0.0,1021,-2,342,23,6.0,-3.0,0.0,11.6,2.0,7.0,0.0,0.6,11.6,2.0,11.0,2.0,0.0,10.2,3.0
669,False,3,0,-6,0.0,11.6,2,-17,-10,-3,-10,33,33,0.0,1017,0,290,26,10.0,0.0,0.0,11.6,2.0,9.0,3.0,0.0,11.6,3.0,13.0,3.0,0.0,10.2,3.0
670,False,1,-2,-12,0.1,11.6,2,-12,-10,-6,-10,12,65,0.1,1024,-2,278,9,-3.0,-7.0,0.2,10.2,2.0,4.0,-5.0,0.9,11.6,1.0,8.0,1.0,0.0,8.8,2.0
671,False,1,-2,-12,0.1,11.6,2,-12,-10,-6,-10,12,65,0.1,1024,-2,278,9,-3.0,-7.0,0.2,10.2,2.0,4.0,-5.0,0.9,11.6,1.0,8.0,1.0,0.0,8.8,2.0
672,False,1,4,-5,0.9,11.6,1,-4,-4,0,-4,19,76,1.1,1013,4,245,13,8.0,1.0,0.0,8.8,2.0,7.0,-1.0,0.0,11.6,2.0,5.0,-2.0,0.1,11.6,2.0
673,False,1,4,-5,0.9,11.6,1,-4,-4,0,-4,19,76,1.1,1013,4,245,13,8.0,1.0,0.0,8.8,2.0,7.0,-1.0,0.0,11.6,2.0,5.0,-2.0,0.1,11.6,2.0
674,False,1,8,1,0.0,8.8,2,-2,1,4,1,22,66,0.1,1013,8,156,12,7.0,-1.0,0.0,11.6,2.0,5.0,-2.0,0.1,11.6,2.0,4.0,-2.0,0.4,10.2,2.0
675,True,3,18,7,0.0,11.6,4,-3,11,12,11,21,37,0.0,1016,18,205,13,16.0,3.0,0.0,11.6,3.0,12.0,1.0,0.0,11.6,3.0,9.0,0.0,0.0,11.6,2.0
676,False,1,3,-7,0.0,11.6,2,-3,-4,-1,-4,14,88,0.0,1027,3,291,8,2.0,-3.0,0.9,10.2,1.0,4.0,0.0,0.1,10.2,1.0,5.0,-5.0,0.0,11.6,2.0
677,False,1,2,-3,0.9,10.2,1,-1,-4,0,-4,22,91,1.2,1012,2,253,15,4.0,0.0,0.1,10.2,1.0,5.0,-5.0,0.0,11.6,2.0,7.0,-3.0,0.0,11.6,2.0
678,False,1,2,-3,0.9,10.2,1,-1,-4,0,-4,22,91,1.2,1012,2,253,15,4.0,0.0,0.1,10.2,1.0,5.0,-5.0,0.0,11.6,2.0,7.0,-3.0,0.0,11.6,2.0
679,False,1,4,-11,0.0,11.6,2,-6,-8,-4,-8,23,84,0.0,1024,4,138,12,1.0,-15.0,0.2,11.6,2.0,2.0,-1.0,0.0,5.8,1.0,4.0,-8.0,0.0,7.3,1.0
680,False,1,4,-11,0.0,11.6,2,-6,-8,-4,-8,23,84,0.0,1024,4,138,12,1.0,-15.0,0.2,11.6,2.0,2.0,-1.0,0.0,5.8,1.0,4.0,-8.0,0.0,7.3,1.0
681,False,1,1,-15,0.2,11.6,2,-6,-7,-4,-7,14,88,0.2,1022,1,297,9,2.0,-1.0,0.0,5.8,1.0,4.0,-8.0,0.0,7.3,1.0,2.0,-4.0,0.0,7.1,1.0
682,True,1,1,-15,0.2,11.6,2,-6,-7,-4,-7,14,88,0.2,1022,1,297,9,2.0,-1.0,0.0,5.8,1.0,4.0,-8.0,0.0,7.3,1.0,2.0,-4.0,0.0,7.1,1.0
683,True,1,1,-15,0.2,11.6,2,-6,-7,-4,-7,14,88,0.2,1022,1,297,9,2.0,-1.0,0.0,5.8,1.0,4.0,-8.0,0.0,7.3,1.0,2.0,-4.0,0.0,7.1,1.0
684,False,0,2,-8,0.0,11.6,2,-6,-6,-1,-6,21,74,0.0,1017,2,314,13,7.0,0.0,0.0,11.6,2.0,5.0,-6.0,0.0,11.6,2.0,4.0,-7.0,0.0,11.6,2.0
685,False,1,2,-1,0.0,5.8,1,1,-1,1,-1,12,96,1.1,1015,2,210,6,4.0,-8.0,0.0,7.3,1.0,2.0,-4.0,0.0,7.1,1.0,0.0,-13.0,0.0,11.2,2.0
686,False,1,4,-8,0.0,7.3,1,-1,-2,-1,-2,8,98,0.0,1030,4,146,4,2.0,-4.0,0.0,7.1,1.0,0.0,-13.0,0.0,11.2,2.0,-3.0,-18.0,0.0,11.1,2.0
687,False,1,-2,-14,0.0,11.1,2,-9,-11,-8,-11,10,92,0.0,1027,-2,196,6,-4.0,-13.0,0.5,7.0,1.0,-3.0,-8.0,0.7,7.0,1.0,-4.0,-12.0,0.2,8.6,1.0
688,True,1,-4,-13,0.5,7.0,1,-9,-13,-8,-13,16,93,0.6,1026,-4,315,11,-3.0,-8.0,0.7,7.0,1.0,-4.0,-12.0,0.2,8.6,1.0,-4.0,-7.0,0.4,7.0,1.0
689,False,1,-4,-13,0.5,7.0,1,-9,-13,-8,-13,16,93,0.6,1026,-4,315,11,-3.0,-8.0,0.7,7.0,1.0,-4.0,-12.0,0.2,8.6,1.0,-4.0,-7.0,0.4,7.0,1.0
690,False,1,3,-7,0.0,10.9,2,-6,-8,-3,-8,33,81,0.0,1011,3,143,18,-1.0,-14.0,0.0,10.9,2.0,0.0,-8.0,0.2,10.1,2.0,3.0,-7.0,0.0,10.9,2.0
691,True,1,3,-7,0.0,10.9,2,-6,-8,-3,-8,33,81,0.0,1011,3,143,18,-1.0,-14.0,0.0,10.9,2.0,0.0,-8.0,0.2,10.1,2.0,3.0,-7.0,0.0,10.9,2.0
692,False,1,0,-8,0.2,10.1,2,-7,-7,-4,-7,17,82,0.3,1017,0,277,9,3.0,-7.0,0.0,10.9,2.0,0.0,-11.0,0.0,10.8,1.0,-1.0,-8.0,0.1,10.1,1.0
693,False,1,3,-7,0.0,10.9,2,-4,-6,-3,-6,19,88,0.0,1029,3,165,10,0.0,-11.0,0.0,10.8,1.0,-1.0,-8.0,0.1,10.1,1.0,-1.0,-13.0,0.1,5.4,1.0
694,True,1,-1,-8,0.1,10.1,1,-4,-7,-3,-7,13,96,0.2,1030,-1,285,8,-1.0,-13.0,0.1,5.4,1.0,-3.0,-18.0,0.0,8.4,1.0,-6.0,-19.0,0.0,10.3,2.0
695,False,1,-3,-18,0.0,8.4,1,-12,-12,-11,-12,5,91,0.1,1032,-3,199,3,-6.0,-19.0,0.0,10.3,2.0,-4.0,-10.0,0.4,6.8,2.0,-3.0,-8.0,0.1,10.0,2.0
696,False,1,1,-13,0.0,10.1,1,-5,-6,-5,-6,6,97,0.0,1033,1,142,3,1.0,-7.0,0.0,5.0,1.0,1.0,-1.0,0.4,5.0,1.0,-1.0,-11.0,0.5,5.0,1.0
697,True,1,1,-7,0.0,5.0,1,-1,-3,-1,-3,10,98,0.0,1028,1,235,6,1.0,-1.0,0.4,5.0,1.0,-1.0,-11.0,0.5,5.0,1.0,-6.0,-12.0,0.0,6.7,1.0
698,True,1,1,-7,0.0,5.0,1,-1,-3,-1,-3,10,98,0.0,1028,1,235,6,1.0,-1.0,0.4,5.0,1.0,-1.0,-11.0,0.5,5.0,1.0,-6.0,-12.0,0.0,6.7,1.0
699,True,2,1,-8,0.0,10.2,2,-5,-9,-4,-9,22,93,0.0,1027,1,132,12,-1.0,-13.0,0.0,10.0,2.0,-5.0,-14.0,0.1,8.3,2.0,-3.0,-12.0,2.7,6.7,1.0
700,True,3,1,-9,0.0,10.2,2,-6,-7,-5,-7,11,92,0.0,1027,1,303,6,-2.0,-13.0,0.0,10.0,2.0,-5.0,-12.0,0.1,10.0,2.0,1.0,-5.0,4.3,8.3,1.0
701,False,1,-1,-11,0.5,5.0,1,-5,-9,-5,-9,14,97,0.6,1025,-1,234,9,-6.0,-12.0,0.0,6.7,1.0,-6.0,-13.0,0.1,10.0,1.0,2.0,-4.0,0.1,8.3,1.0
702,True,1,-6,-13,0.1,10.0,1,-9,-12,-8,-12,12,91,0.2,1019,-6,304,8,2.0,-4.0,0.1,8.3,1.0,2.0,-3.0,0.0,5.0,1.0,1.0,-7.0,0.0,8.3,1.0
703,True,1,2,-3,0.0,5.0,1,-1,-3,0,-3,15,95,0.1,1016,2,152,7,1.0,-7.0,0.0,8.3,1.0,1.0,-3.0,0.0,5.0,1.0,3.0,-5.0,0.0,9.9,2.0
704,False,1,-3,-20,0.0,9.8,1,-14,-13,-13,-13,4,90,0.0,1037,-3,186,2,-3.0,-19.0,0.0,9.8,2.0,-5.0,-16.0,0.0,9.8,1.0,-9.0,-24.0,0.0,8.2,1.0
705,True,1,-9,-24,0.0,8.2,1,-17,-18,-17,-18,6,96,0.0,1042,-9,210,4,-14.0,-26.0,0.0,9.7,1.0,-13.0,-28.0,0.0,9.7,1.0,-11.0,-26.0,0.2,9.7,1.0
706,True,1,-11,-26,0.2,9.7,1,-16,-19,-15,-19,9,91,0.3,1027,-11,256,6,-9.0,-12.0,0.3,6.5,1.0,1.0,-7.0,0.7,9.7,2.0,1.0,-6.0,0.0,9.7,2.0
707,True,1,-11,-26,0.2,9.7,1,-16,-19,-15,-19,9,91,0.3,1027,-11,256,6,-9.0,-12.0,0.3,6.5,1.0,1.0,-7.0,0.7,9.7,2.0,1.0,-6.0,0.0,9.7,2.0
708,True,1,-11,-26,0.2,9.7,1,-16,-19,-15,-19,9,91,0.3,1027,-11,256,6,-9.0,-12.0,0.3,6.5,1.0,1.0,-7.0,0.7,9.7,2.0,1.0,-6.0,0.0,9.7,2.0
709,False,1,-11,-26,0.2,9.7,1,-16,-19,-15,-19,9,91,0.3,1027,-11,256,6,-9.0,-12.0,0.3,6.5,1.0,1.0,-7.0,0.7,9.7,2.0,1.0,-6.0,0.0,9.7,2.0
710,False,1,-9,-12,0.3,6.5,1,-11,-16,-10,-16,18,93,0.3,1014,-9,262,13,1.0,-7.0,0.7,9.7,2.0,1.0,-6.0,0.0,9.7,2.0,-1.0,-14.0,0.0,9.7,2.0
711,True,1,1,-6,0.0,9.7,2,-5,-8,-3,-8,28,84,0.0,1026,1,137,14,-1.0,-14.0,0.0,9.7,2.0,-2.0,-15.0,0.0,9.7,2.0,-1.0,-13.0,0.0,9.6,1.0
712,False,1,-7,-18,0.0,9.6,1,-15,-16,-14,-16,7,93,0.0,1035,-7,158,4,-8.0,-18.0,0.0,8.2,1.0,-4.0,-13.0,0.0,9.6,2.0,-3.0,-12.0,0.0,9.6,2.0
713,True,1,-5,-17,0.0,9.6,1,-11,-12,-10,-12,8,92,0.1,1026,-5,233,5,-5.0,-14.0,0.5,8.2,1.0,-4.0,-8.0,0.0,4.8,1.0,-4.0,-12.0,0.0,9.6,2.0
714,True,1,-5,-17,0.0,9.6,1,-11,-12,-10,-12,8,92,0.1,1026,-5,233,5,-5.0,-14.0,0.5,8.2,1.0,-4.0,-8.0,0.0,4.8,1.0,-4.0,-12.0,0.0,9.6,2.0
715,True,1,-5,-17,0.0,9.6,1,-11,-12,-10,-12,8,92,0.1,1026,-5,233,5,-5.0,-14.0,0.5,8.2,1.0,-4.0,-8.0,0.0,4.8,1.0,-4.0,-12.0,0.0,9.6,2.0
716,False,1,-5,-14,0.5,8.2,1,-8,-11,-7,-11,12,95,0.6,1015,-5,295,8,-4.0,-8.0,0.0,4.8,1.0,-4.0,-12.0,0.0,9.6,2.0,-1.0,-7.0,0.6,6.5,1.0
717,True,1,-5,-14,0.5,8.2,1,-8,-11,-7,-11,12,95,0.6,1015,-5,295,8,-4.0,-8.0,0.0,4.8,1.0,-4.0,-12.0,0.0,9.6,2.0,-1.0,-7.0,0.6,6.5,1.0
718,False,1,-4,-8,0.0,4.8,1,-8,-12,-6,-12,20,91,0.0,1012,-4,169,13,-4.0,-12.0,0.0,9.6,2.0,-1.0,-7.0,0.6,6.5,1.0,1.0,-4.0,0.0,9.6,2.0
719,False,1,1,-4,0.0,9.6,2,-3,-5,-1,-5,20,84,0.1,1018,1,180,11,2.0,-7.0,0.0,9.6,2.0,0.0,-9.0,0.0,9.6,2.0,-2.0,-12.0,0.0,9.6,2.0
720,True,1,1,-4,0.0,9.6,2,-3,-5,-1,-5,20,84,0.1,1018,1,180,11,2.0,-7.0,0.0,9.6,2.0,0.0,-9.0,0.0,9.6,2.0,-2.0,-12.0,0.0,9.6,2.0
721,True,0,-6,-12,0.9,8.7,2,-12,-15,-8,-15,23,77,1.0,1021,-6,209,15,-2.0,-5.0,6.8,3.5,1.0,1.0,-6.0,0.0,5.2,1.0,0.0,-8.0,0.0,8.7,2.0
722,True,1,-2,-7,0.8,4.8,1,-6,-8,-5,-8,13,90,0.9,1012,-2,259,9,2.0,-2.0,1.4,9.6,2.0,-2.0,-5.0,0.0,6.5,2.0,-1.0,-3.0,0.8,8.2,2.0
723,True,1,-2,-7,0.8,4.8,1,-6,-8,-5,-8,13,90,0.9,1012,-2,259,9,2.0,-2.0,1.4,9.6,2.0,-2.0,-5.0,0.0,6.5,2.0,-1.0,-3.0,0.8,8.2,2.0
724,False,1,2,-2,1.4,9.6,2,-1,-5,0,-5,30,94,1.7,1010,2,213,18,-2.0,-5.0,0.0,6.5,2.0,-1.0,-3.0,0.8,8.2,2.0,2.0,-4.0,0.0,8.2,2.0
725,False,1,2,-2,1.4,9.6,2,-1,-5,0,-5,30,94,1.7,1010,2,213,18,-2.0,-5.0,0.0,6.5,2.0,-1.0,-3.0,0.8,8.2,2.0,2.0,-4.0,0.0,8.2,2.0
726,True,1,2,-4,0.0,8.2,2,-3,-3,-1,-3,13,87,0.0,1005,2,142,7,3.0,-2.0,0.0,6.5,2.0,3.0,-3.0,0.0,9.6,2.0,1.0,-4.0,0.2,8.2,1.0
727,False,1,3,-2,0.0,6.5,2,-1,-3,1,-3,33,86,0.0,1010,3,143,17,3.0,-3.0,0.0,9.6,2.0,1.0,-4.0,0.2,8.2,1.0,-4.0,-20.0,0.5,6.5,2.0
728,True,1,1,-4,0.2,8.2,1,-3,-5,-2,-5,20,93,0.2,1018,1,216,11,-4.0,-20.0,0.5,6.5,2.0,-5.0,-21.0,0.1,9.6,2.0,-1.0,-6.0,0.8,6.5,1.0
729,True,1,-4,-20,0.5,6.5,2,-10,-12,-9,-12,11,91,0.6,1027,-4,217,7,-5.0,-21.0,0.1,9.6,2.0,-1.0,-6.0,0.8,6.5,1.0,3.0,-2.0,0.0,9.6,2.0
730,True,1,-5,-21,0.1,9.6,2,-12,-11,-8,-11,9,74,0.1,1028,-5,303,6,-1.0,-6.0,0.8,6.5,1.0,3.0,-2.0,0.0,9.6,2.0,6.0,1.0,0.0,9.6,2.0
731,False,3,11,2,0.0,9.9,3,-5,3,5,3,23,49,0.0,1020,11,190,13,11.0,0.0,0.0,9.9,2.0,10.0,-1.0,0.0,9.9,2.0,9.0,0.0,0.0,9.9,2.0
